stop_lat,stop_lon,stop_id
33.675302,-84.504148,6839
33.720878,-84.307978,6840
33.720843,-84.30813,6841
33.831411,-84.275318,6842
33.768195,-84.404914,6843
33.693328,-84.366969,6844
33.568632,-84.468636,6845
33.569039,-84.46844,6846
33.733552,-84.456189,6847
33.68208,-84.394062,6848
33.716989,-84.361603,6849
33.699781,-84.37534,6850
33.658207,-84.244288,6851
33.659967,-84.504135,6852
33.660308,-84.503604,6853
33.844274,-84.32629,6854
33.659915,-84.508663,6855
33.850451,-84.249205,6856
33.666018,-84.359809,6857
33.711545,-84.285282,6858
33.711769,-84.285641,6859
33.659697,-84.451407,6860
33.65984,-84.451201,6861
33.929021,-84.295337,6862
33.656981,-84.501566,6863
33.656289,-84.503225,6864
33.70895,-84.237401,6865
33.800882,-84.204012,6866
33.684433,-84.49838,6867
33.70554,-84.135607,6868
33.721407,-84.392425,6869
33.679932,-84.463778,6870
33.721551,-84.3149,6871
33.703102,-84.28068,6872
33.73591,-84.414967,6873
33.86717,-84.286738,6874
33.674194,-84.2738,6875
33.749489,-84.197449,6876
33.749426,-84.197156,6877
33.716873,-84.139836,6878
33.560818,-84.586588,6879
33.562972,-84.584469,6880
33.566405,-84.58184,6881
33.659088,-84.428742,6882
33.658976,-84.428375,6883
33.73151,-84.254113,6884
33.731447,-84.254254,6885
33.731557,-84.257167,6886
33.731549,-84.259406,6887
33.731586,-84.26196,6888
33.731605,-84.263318,6889
33.731669,-84.265894,6890
33.731606,-84.266198,6891
33.731707,-84.270839,6892
33.731635,-84.2711,6893
33.740392,-84.309756,6894
33.732149,-84.338233,6895
33.73077,-84.336331,6896
33.730654,-84.335646,6897
33.730717,-84.333907,6898
33.730788,-84.333853,6899
33.729983,-84.330103,6900
33.730511,-84.330234,6901
33.726506,-84.357054,6902
33.727033,-84.359663,6903
33.726899,-84.359619,6904
33.727363,-84.362304,6905
33.727784,-84.363749,6906
33.729439,-84.364489,6907
33.69696,-84.373728,6908
33.69688,-84.371208,6909
33.688817,-84.364023,6910
33.688665,-84.363947,6911
33.700602,-84.349678,6912
33.711104,-84.309382,6913
33.706799,-84.308208,6914
33.706699,-84.308133,6915
33.705733,-84.30885,6916
33.704408,-84.308525,6917
33.701069,-84.307472,6918
33.698956,-84.306125,6919
33.699096,-84.306173,6920
33.698195,-84.305142,6921
33.697326,-84.302215,6922
33.658972,-84.422827,6923
33.920737,-84.339278,6924
33.668927,-84.428257,6925
33.665529,-84.428373,6926
33.686353,-84.389363,6927
33.684223,-84.388742,6928
33.75885,-84.518158,6929
33.781728,-84.3729,6930
33.755858,-84.514345,6931
33.67562,-84.444721,6932
33.697829,-84.38985,6933
33.697695,-84.390013,6934
33.768504,-84.449386,6935
33.768528,-84.452615,6936
33.770135,-84.456402,6937
33.768465,-84.452735,6938
33.763533,-84.441338,6939
33.763495,-84.437353,6940
33.763647,-84.438016,6941
33.769698,-84.404665,6942
33.745825,-84.406087,6943
33.769725,-84.404774,6944
33.694517,-84.088626,6945
33.746228,-84.406402,6946
33.702305,-84.089536,6947
33.827081,-84.327498,6948
33.745557,-84.403954,6949
33.722228,-84.378721,6950
33.693676,-84.097163,6951
33.811196,-84.182803,6952
33.792099,-84.228539,6953
33.699887,-84.309905,6954
33.698912,-84.309982,6955
33.697855,-84.306647,6956
33.698848,-84.306103,6957
33.800911,-84.205372,6958
33.771077,-84.371665,6959
33.827591,-84.329827,6960
33.82733,-84.34258,6961
33.82647,-84.345147,6962
33.82339,-84.350979,6963
33.828029,-84.330257,6964
33.794489,-84.449047,6965
33.794408,-84.44921,6966
33.79938,-84.460813,6967
33.76853,-84.45056,6968
33.768458,-84.450419,6969
33.771393,-84.413507,6970
33.77014,-84.413506,6971
33.768323,-84.413504,6972
33.763493,-84.439636,6973
33.751904,-84.461524,6974
33.750621,-84.458543,6975
33.690544,-84.506149,6976
33.692889,-84.506133,6977
33.693892,-84.506168,6978
33.695261,-84.506149,6979
33.699037,-84.50731,6980
33.718918,-84.309184,6981
33.799665,-84.461793,6982
33.658874,-84.423055,6983
33.706479,-84.113754,6984
33.773916,-84.353067,6985
33.777318,-84.162094,6986
33.777478,-84.161942,6987
33.726912,-84.111198,6988
33.736605,-84.376188,6989
33.736561,-84.37371,6990
33.713905,-84.41818,6991
33.700967,-84.307359,6992
33.69917,-84.301247,6993
33.691032,-84.273181,6994
33.740437,-84.309648,6995
33.566988,-84.523282,6996
33.566881,-84.522989,6997
33.744694,-84.268808,6998
33.763766,-84.385926,6999
33.747,-84.28022,7000
33.828306,-84.339108,7001
33.766713,-84.520928,7002
33.766615,-84.520928,7003
34.089184,-84.273593,7004
34.088853,-84.273593,7005
33.764675,-84.255757,7006
33.845553,-84.315189,7007
33.62858,-84.472098,7008
33.676632,-84.369904,7009
33.674635,-84.370684,7010
33.798759,-84.22031,7011
33.783575,-84.459589,7012
33.791357,-84.407417,7013
33.836505,-84.336814,7014
33.732122,-84.368244,7015
33.769077,-84.396163,7016
33.573619,-84.567786,7017
33.851262,-84.212174,7018
33.853114,-84.209825,7019
33.76661,-84.397685,7020
33.768881,-84.396031,7021
33.839825,-84.313034,7022
33.841024,-84.313295,7023
33.731746,-84.389476,7024
33.785436,-84.162164,7025
33.785463,-84.162077,7026
33.650269,-84.248725,7027
33.547937,-84.606893,7028
33.718918,-84.309326,7029
33.716322,-84.306708,7030
33.69696,-84.372294,7031
33.69832,-84.37437,7032
33.811467,-84.171096,7033
33.808513,-84.170591,7034
33.627067,-84.457975,7035
33.80526,-84.188753,7036
33.708807,-84.217192,7037
33.742924,-84.274222,7038
33.742933,-84.272364,7039
33.749295,-84.268794,7040
33.750245,-84.271304,7041
33.74243,-84.270179,7042
33.744144,-84.280178,7043
33.753766,-84.37209,7044
33.754267,-84.37209,7045
33.751609,-84.371284,7046
33.751761,-84.370838,7047
33.75358,-84.390368,7048
33.751284,-84.377654,7049
33.751212,-84.377697,7050
33.68595,-84.36464,7051
33.686282,-84.364434,7052
33.575852,-84.489105,7053
33.6396,-84.457812,7054
33.706331,-84.115252,7055
33.706425,-84.115587,7056
33.7114,-84.107263,7057
33.709303,-84.110431,7058
33.731559,-84.260938,7059
33.751331,-84.309678,7060
33.744373,-84.478936,7061
33.616154,-84.464761,7062
33.859652,-84.198891,7063
33.75594,-84.374374,7064
33.880579,-84.2191,7065
33.816716,-84.31628,7066
33.989445,-84.342049,7067
33.858342,-84.203694,7068
33.681029,-84.385872,7069
33.620717,-84.499725,7070
33.62075,-84.499889,7071
33.616616,-84.500221,7072
33.617312,-84.500435,7073
33.700544,-84.169239,7074
33.737478,-84.401543,7075
33.734575,-84.403847,7076
33.734504,-84.403793,7077
33.734565,-84.405195,7078
33.734565,-84.405282,7079
33.736436,-84.404675,7080
33.643859,-84.522219,7081
33.64325,-84.52215,7082
33.740124,-84.311061,7083
33.818731,-84.416902,7084
33.815857,-84.415483,7085
33.727211,-84.36188,7086
33.802002,-84.194387,7087
33.736903,-84.387763,7088
33.761335,-84.396057,7089
33.702769,-84.153945,7090
33.701506,-84.351036,7091
33.690771,-84.270085,7092
33.671535,-84.514315,7093
33.736248,-84.390893,7094
33.791831,-84.280971,7095
33.757113,-84.166637,7096
33.774953,-84.162568,7097
33.775367,-84.162316,7098
33.804915,-84.239328,7099
33.679591,-84.440122,7100
33.690968,-84.471846,7101
33.748418,-84.26886,7102
33.654937,-84.484187,7103
33.654972,-84.484275,7104
33.931658,-84.265165,7105
33.76344,-84.349285,7106
33.716303,-84.165644,7107
33.716195,-84.165503,7108
33.707761,-84.228504,7109
33.785147,-84.276283,7110
33.753362,-84.455222,7111
33.752665,-84.453959,7112
33.763566,-84.455228,7113
33.711831,-84.215015,7114
33.711029,-84.210116,7115
33.651277,-84.243904,7116
33.653653,-84.236214,7117
33.648661,-84.254025,7118
33.648677,-84.251604,7119
33.656674,-84.241564,7120
33.714711,-84.212783,7121
33.71489,-84.212757,7122
33.711218,-84.210173,7123
33.709381,-84.217898,7124
33.656312,-84.235907,7125
33.854356,-84.209535,7126
33.76346,-84.196274,7127
34.034954,-84.345114,7128
33.695895,-84.088589,7129
33.69244,-84.088632,7130
33.692593,-84.092323,7131
33.763349,-84.509221,7132
33.786491,-84.279284,7133
33.729895,-84.46054,7134
33.65551,-84.403963,7135
33.655653,-84.404002,7136
33.763398,-84.196524,7137
33.788701,-84.195732,7138
33.794839,-84.407889,7139
33.694006,-84.495946,7140
33.694111,-84.497489,7141
33.785625,-84.236858,7142
33.803875,-84.19066,7143
33.801285,-84.461893,7144
33.703662,-84.355448,7145
33.806765,-84.175055,7146
33.80689,-84.175011,7147
33.799886,-84.193603,7148
33.800558,-84.193885,7149
33.918973,-84.348156,7150
33.655262,-84.23365,7151
33.732035,-84.113064,7152
33.678356,-84.463916,7153
33.715526,-84.313303,7154
33.555881,-84.46683,7155
33.7055,-84.311154,7156
33.704104,-84.316162,7157
33.738145,-84.496032,7158
33.817329,-84.431903,7159
33.817535,-84.432132,7160
33.798717,-84.280136,7161
34.075493,-84.294222,7162
33.659558,-84.529477,7163
33.747248,-84.483692,7164
33.583754,-84.549565,7165
33.583234,-84.550084,7166
33.648261,-84.490606,7167
33.74984,-84.383088,7168
33.786415,-84.379461,7169
33.786532,-84.379461,7170
33.731844,-84.390618,7171
33.801118,-84.487336,7172
33.800293,-84.435491,7173
33.800705,-84.435525,7174
33.579955,-84.487389,7175
33.695482,-84.418299,7176
33.663733,-84.468396,7177
33.769451,-84.516281,7178
33.769586,-84.516075,7179
33.767115,-84.361801,7180
33.736535,-84.495702,7181
33.791354,-84.399477,7182
33.624609,-84.461997,7183
33.747142,-84.309668,7184
33.623334,-84.291209,7185
33.641017,-84.456023,7186
33.640883,-84.456012,7187
33.926769,-84.33893,7188
33.712052,-84.304405,7189
33.712114,-84.304275,7190
33.787126,-84.196355,7191
33.709223,-84.302461,7192
33.709043,-84.302146,7193
33.707638,-84.300886,7194
33.707736,-84.30081,7195
33.787698,-84.476704,7196
33.828404,-84.340469,7197
33.828333,-84.340404,7198
33.903095,-84.239558,7199
33.926527,-84.339235,7200
33.729619,-84.510554,7201
33.729316,-84.510353,7202
33.692666,-84.414146,7203
33.756144,-84.219693,7204
33.757371,-84.220854,7205
33.77117,-84.39898,7206
33.742854,-84.437084,7207
33.863838,-84.445129,7208
34.071055,-84.293798,7209
33.598114,-84.498517,7210
34.013949,-84.362997,7211
33.603305,-84.466496,7212
33.574525,-84.537792,7213
33.685449,-84.415431,7214
33.685288,-84.4153,7215
33.711183,-84.418122,7216
33.763516,-84.403592,7217
33.792834,-84.264225,7218
33.653324,-84.513786,7219
33.756939,-84.388052,7220
33.658464,-84.503924,7221
33.843735,-84.428304,7222
33.695288,-84.385229,7223
33.58403,-84.540067,7224
33.781456,-84.492157,7225
33.891319,-84.299816,7226
33.793801,-84.273765,7227
33.772361,-84.383497,7228
33.628049,-84.582476,7229
33.633628,-84.288925,7230
33.574683,-84.5369,7231
33.687377,-84.360308,7232
33.672625,-84.425381,7233
33.703313,-84.354937,7234
33.747512,-84.395613,7235
33.581794,-84.540328,7236
33.555581,-84.310539,7237
33.645955,-84.450885,7238
33.5844,-84.539767,7239
33.646221,-84.503075,7240
33.660233,-84.476065,7241
33.769535,-84.508703,7242
33.917658,-84.303795,7243
33.856319,-84.187685,7244
33.652022,-84.502907,7245
33.70357,-84.150992,7246
33.520888,-84.667271,7247
33.652152,-84.504074,7248
33.653907,-84.503361,7249
33.689335,-84.414468,7250
33.600102,-84.465166,7251
33.646133,-84.503322,7252
33.648438,-84.503072,7253
33.741919,-84.358126,7254
33.632599,-84.493815,7255
33.584358,-84.531564,7256
33.91559,-84.302183,7257
33.916279,-84.302554,7258
33.745316,-84.309766,7259
33.655913,-84.50394,7260
34.086921,-84.257228,7261
33.715536,-84.350042,7262
34.070401,-84.290502,7263
34.070624,-84.289989,7264
34.06862,-84.277853,7265
34.06884,-84.277165,7266
34.068951,-84.267548,7267
34.068665,-84.267777,7268
33.590719,-84.500481,7269
33.857424,-84.191025,7270
33.653073,-84.39885,7271
33.65331,-84.399515,7272
34.068122,-84.263186,7273
33.695973,-84.10083,7274
33.695757,-84.100256,7275
33.703071,-84.270261,7276
33.597991,-84.54851,7277
34.068349,-84.262888,7278
33.646653,-84.36486,7279
33.643269,-84.363273,7280
33.638919,-84.360937,7281
33.634515,-84.358602,7282
33.632564,-84.357559,7283
33.628473,-84.355929,7284
33.625823,-84.355125,7285
33.581889,-84.530497,7286
33.623863,-84.35418,7287
33.620829,-84.352496,7288
33.615182,-84.350587,7289
33.618102,-84.357673,7290
33.621285,-84.352648,7291
33.623791,-84.354049,7292
33.625698,-84.354973,7293
33.628643,-84.355886,7294
33.632215,-84.357276,7295
33.635249,-84.358884,7296
33.639295,-84.361057,7297
33.643413,-84.363252,7298
33.646671,-84.364773,7299
33.613327,-84.4378,7300
33.608826,-84.436187,7301
33.605255,-84.434989,7302
33.60159,-84.429721,7303
33.599065,-84.429034,7304
33.5998,-84.428916,7305
33.602046,-84.430047,7306
33.605892,-84.435194,7307
33.608961,-84.436014,7308
33.612395,-84.436885,7309
33.596971,-84.427925,7310
33.596714,-84.425679,7311
33.595859,-84.420785,7312
33.595763,-84.416922,7313
33.594468,-84.412505,7314
33.59413,-84.409814,7315
33.594327,-84.409858,7316
33.594648,-84.412256,7317
33.596022,-84.417671,7318
33.596065,-84.420438,7319
33.597027,-84.425994,7320
33.597156,-84.428614,7321
33.590317,-84.409105,7322
33.582687,-84.411374,7323
33.579204,-84.411978,7324
33.574879,-84.412418,7325
33.571365,-84.412797,7326
33.573339,-84.412416,7327
33.576061,-84.412148,7328
33.578398,-84.411945,7329
33.581881,-84.411298,7330
33.589959,-84.408909,7331
33.560604,-84.416968,7332
33.557919,-84.41627,7333
33.560983,-84.413541,7334
33.559845,-84.413995,7335
33.558384,-84.416304,7336
33.561217,-84.416755,7337
33.560976,-84.410982,7338
33.565043,-84.40808,7339
33.56835,-84.403322,7340
33.572585,-84.402903,7341
33.570973,-84.402804,7342
33.564783,-84.408459,7343
33.561182,-84.410884,7344
33.574181,-84.399195,7345
33.575841,-84.394283,7346
33.577984,-84.388634,7347
33.579114,-84.384394,7348
33.579894,-84.38152,7349
33.58114,-84.378863,7350
33.58183,-84.378538,7351
33.580082,-84.38126,7352
33.579534,-84.383295,7353
33.57784,-84.389448,7354
33.575742,-84.394696,7355
33.574262,-84.399326,7356
33.572937,-84.370282,7357
33.572767,-84.366697,7358
33.572579,-84.362013,7359
33.57232,-84.358651,7360
33.571981,-84.355614,7361
33.571489,-84.351297,7362
33.572649,-84.348555,7363
33.573786,-84.350014,7364
33.571561,-84.351145,7365
33.571945,-84.354724,7366
33.572325,-84.357539,7367
33.572795,-84.363304,7368
33.572988,-84.367575,7369
33.587017,-84.519583,7370
33.573117,-84.370238,7371
33.574223,-84.371521,7372
33.662435,-84.282397,7373
33.666042,-84.28056,7374
33.656984,-84.286472,7375
33.672799,-84.277819,7376
33.652919,-84.285334,7377
33.647208,-84.282714,7378
33.639946,-84.282235,7379
33.630668,-84.282806,7380
33.631278,-84.282795,7381
33.640063,-84.282062,7382
33.647664,-84.282828,7383
33.652826,-84.285225,7384
33.657818,-84.285697,7385
33.633875,-84.289575,7386
33.64825,-84.365377,7387
33.650083,-84.359553,7388
33.65071,-84.357892,7389
33.651803,-84.35748,7390
33.654634,-84.356057,7391
33.657139,-84.355506,7392
33.659807,-84.355474,7393
33.665966,-84.355759,7394
33.666072,-84.359972,7395
33.666707,-84.361428,7396
33.666322,-84.361091,7397
33.66812,-84.364132,7398
33.66846,-84.366641,7399
33.669525,-84.367673,7400
33.669837,-84.369856,7401
33.672021,-84.371878,7402
33.73665,-84.374068,7403
33.736738,-84.378362,7404
33.554728,-84.308367,7405
33.566606,-84.413125,7406
33.566382,-84.413059,7407
33.562236,-84.413759,7408
33.562917,-84.413337,7409
33.572949,-84.348944,7410
33.612257,-84.28568,7411
33.711539,-84.271114,7412
33.706304,-84.299365,7413
33.70281,-84.285158,7414
33.702835,-84.282744,7415
33.70525,-84.280081,7416
33.704935,-84.275583,7417
33.705025,-84.275551,7418
33.753901,-84.403127,7419
33.697963,-84.309949,7420
33.585753,-84.535167,7421
33.58565,-84.534989,7422
33.584997,-84.537525,7423
33.716319,-84.354975,7424
33.618562,-84.559019,7425
33.760298,-84.508453,7426
33.648787,-84.503323,7427
33.619508,-84.362497,7428
33.62007,-84.381605,7429
33.619803,-84.364172,7430
33.616208,-84.457132,7431
33.505605,-84.360157,7432
33.570337,-84.404116,7433
33.578727,-84.415383,7434
33.642368,-84.502323,7435
33.616131,-84.459734,7436
33.616118,-84.454926,7437
33.616115,-84.452541,7438
33.616063,-84.450104,7439
33.61617,-84.450848,7440
33.616186,-84.452802,7441
33.616294,-84.459957,7442
33.6139,-84.447893,7443
33.614673,-84.444389,7444
33.614291,-84.44122,7445
33.614734,-84.437183,7446
33.614616,-84.43944,7447
33.614577,-84.441871,7448
33.614861,-84.44453,7449
33.613997,-84.448479,7450
33.617627,-84.426378,7451
33.617692,-84.412379,7452
33.618287,-84.39303,7453
33.620522,-84.375903,7454
33.621268,-84.37319,7455
33.618842,-84.361368,7456
33.61608,-84.352745,7457
33.613641,-84.348045,7458
33.616928,-84.353952,7459
33.620385,-84.365205,7460
33.621235,-84.373793,7461
33.620755,-84.376942,7462
33.620143,-84.382292,7463
33.61852,-84.393214,7464
33.617833,-84.411673,7465
33.618129,-84.425359,7466
33.611574,-84.341164,7467
33.60734,-84.403882,7468
33.602612,-84.40532,7469
33.595824,-84.407385,7470
33.595869,-84.407093,7471
33.602746,-84.40493,7472
33.607331,-84.403567,7473
33.596272,-84.428998,7474
33.588246,-84.423542,7475
33.586484,-84.421543,7476
33.54868,-84.415002,7477
33.541856,-84.416805,7478
33.536679,-84.418371,7479
33.533419,-84.419342,7480
33.530553,-84.420217,7481
33.52689,-84.42186,7482
33.521767,-84.423317,7483
33.520489,-84.42027,7484
33.518691,-84.417731,7485
33.51796,-84.414262,7486
33.518356,-84.411976,7487
33.518269,-84.407879,7488
33.518298,-84.404443,7489
33.518221,-84.399706,7490
33.518134,-84.394679,7491
33.518146,-84.39123,7492
33.612268,-84.29167,7493
33.518023,-84.387144,7494
33.518105,-84.383481,7495
33.517892,-84.379698,7496
33.517859,-84.374614,7497
33.517789,-84.368989,7498
33.517585,-84.365131,7499
33.517898,-84.366139,7500
33.517995,-84.369347,7501
33.518056,-84.374105,7502
33.518052,-84.379404,7503
33.518186,-84.383557,7504
33.518094,-84.387231,7505
33.518262,-84.390905,7506
33.518215,-84.395457,7507
33.518293,-84.399739,7508
33.518353,-84.403868,7509
33.518449,-84.407478,7510
33.518606,-84.412182,7511
33.518147,-84.415021,7512
33.519014,-84.417754,7513
33.520785,-84.420324,7514
33.521964,-84.423112,7515
33.531297,-84.419698,7516
33.534351,-84.418769,7517
33.537073,-84.417937,7518
33.543405,-84.416037,7519
33.547068,-84.415,7520
33.551062,-84.41443,7521
33.548923,-84.413354,7522
33.54684,-84.408245,7523
33.544686,-84.402876,7524
33.542139,-84.395945,7525
33.541532,-84.392096,7526
33.53971,-84.385318,7527
33.535185,-84.372078,7528
33.525905,-84.42213,7529
33.532278,-84.364975,7530
33.53235,-84.365138,7531
33.534393,-84.370817,7532
33.539933,-84.38573,7533
33.541622,-84.392193,7534
33.542282,-84.396379,7535
33.544686,-84.402735,7536
33.546832,-84.407822,7537
33.548816,-84.41292,7538
33.588711,-84.424312,7539
33.593488,-84.428951,7540
33.640531,-84.417144,7541
33.610536,-84.32544,7542
33.610808,-84.316623,7543
33.610661,-84.316889,7544
33.610482,-84.312744,7545
33.612853,-84.306276,7546
33.612225,-84.299374,7547
33.612485,-84.300763,7548
33.61041,-84.312722,7549
33.612857,-84.30587,7550
33.56586,-84.344098,7551
33.558952,-84.345812,7552
33.554392,-84.347113,7553
33.549614,-84.348355,7554
33.537842,-84.351372,7555
33.553235,-84.35113,7556
33.553518,-84.355788,7557
33.55361,-84.358763,7558
33.55567,-84.368458,7559
33.554225,-84.370745,7560
33.550395,-84.37021,7561
33.543656,-84.368364,7562
33.539315,-84.36612,7563
33.533238,-84.364348,7564
33.534369,-84.364141,7565
33.538382,-84.36522,7566
33.545182,-84.368632,7567
33.552148,-84.369985,7568
33.555512,-84.369745,7569
33.553463,-84.359132,7570
33.553265,-84.355288,7571
33.553102,-84.350515,7572
33.550313,-84.347934,7573
33.555138,-84.346662,7574
33.559422,-84.345525,7575
33.640046,-84.392332,7576
33.640131,-84.393428,7577
33.640297,-84.393265,7578
33.518588,-84.363412,7579
33.64209,-84.391068,7580
33.637893,-84.390675,7581
33.637587,-84.390767,7582
33.63244,-84.389193,7583
33.632631,-84.389243,7584
33.647047,-84.391243,7585
33.646752,-84.391085,7586
33.516622,-84.363545,7587
33.523803,-84.363133,7588
33.609328,-84.40332,7589
33.609462,-84.402994,7590
33.622365,-84.284665,7591
33.621778,-84.369742,7592
33.621615,-84.370113,7593
33.783371,-84.417833,7594
33.506622,-84.354412,7595
33.527995,-84.363405,7596
33.52098,-84.363693,7597
33.51323,-84.36099,7598
33.513746,-84.360924,7599
33.528842,-84.363118,7600
33.537878,-84.351145,7601
33.542187,-84.350085,7602
33.541507,-84.350435,7603
33.531273,-84.354122,7604
33.531768,-84.353815,7605
33.570022,-84.342717,7606
33.553918,-84.414249,7607
33.554348,-84.414488,7608
33.570524,-84.404821,7609
33.572321,-84.408467,7610
33.57225,-84.40812,7611
33.572471,-84.412036,7612
33.572712,-84.413012,7613
33.572756,-84.414563,7614
33.575307,-84.41449,7615
33.575415,-84.414566,7616
33.578807,-84.415525,7617
33.621103,-84.383278,7618
33.627435,-84.385902,7619
33.627188,-84.385655,7620
33.62446,-84.384613,7621
33.623223,-84.384178,7622
33.661468,-84.414278,7623
33.659548,-84.411023,7624
33.650872,-84.393606,7625
33.659821,-84.411144,7626
33.661318,-84.41376,7627
33.595248,-84.337353,7628
33.588829,-84.338094,7629
33.584377,-84.339258,7630
33.58092,-84.340153,7631
33.570467,-84.343045,7632
33.564477,-84.344182,7633
33.580272,-84.340087,7634
33.58391,-84.339103,7635
33.58817,-84.337983,7636
33.595318,-84.337008,7637
33.618192,-84.35863,7638
33.616111,-84.349641,7639
33.618698,-84.35064,7640
33.618689,-84.352257,7641
33.619189,-84.355838,7642
33.620038,-84.360657,7643
33.610491,-84.337626,7644
33.610464,-84.330345,7645
33.610447,-84.325158,7646
33.610554,-84.330822,7647
33.610554,-84.336151,7648
33.61237,-84.341859,7649
33.613077,-84.344105,7650
33.613202,-84.34493,7651
33.618765,-84.387625,7652
33.619033,-84.387506,7653
33.613353,-84.349112,7654
33.606875,-84.343297,7655
33.598409,-84.338409,7656
33.60136,-84.339595,7657
33.607358,-84.343573,7658
33.705886,-84.28551,7659
33.705807,-84.285274,7660
33.707392,-84.285436,7661
33.708153,-84.285479,7662
33.70954,-84.284946,7663
33.709925,-84.284957,7664
33.554342,-84.363852,7665
33.705927,-84.295628,7666
33.67255,-84.500602,7667
33.694175,-84.534195,7668
33.586667,-84.525089,7669
33.849006,-84.194479,7670
33.618656,-84.383386,7671
33.615517,-84.383271,7672
33.611247,-84.382259,7673
33.607371,-84.381138,7674
33.603522,-84.380029,7675
33.600219,-84.379137,7676
33.59782,-84.37843,7677
33.595546,-84.377745,7678
33.591043,-84.377037,7679
33.587694,-84.378043,7680
33.582753,-84.37663,7681
33.579817,-84.374296,7682
33.576407,-84.372634,7683
33.573488,-84.371971,7684
33.570525,-84.372077,7685
33.567758,-84.371772,7686
33.56424,-84.371379,7687
33.561965,-84.371454,7688
33.559476,-84.371355,7689
33.556289,-84.370558,7690
33.559808,-84.371062,7691
33.562154,-84.371118,7692
33.564795,-84.371054,7693
33.568439,-84.371534,7694
33.571774,-84.371646,7695
33.579853,-84.374209,7696
33.582234,-84.376054,7697
33.587793,-84.377913,7698
33.591688,-84.376787,7699
33.595806,-84.377723,7700
33.598044,-84.378365,7701
33.600013,-84.378941,7702
33.604122,-84.380105,7703
33.606638,-84.380793,7704
33.61131,-84.382172,7705
33.615284,-84.38313,7706
33.618489,-84.383252,7707
33.696541,-84.369633,7708
33.644116,-84.325398,7709
33.642028,-84.351603,7710
33.642656,-84.348531,7711
33.644429,-84.344905,7712
33.645056,-84.341084,7713
33.646193,-84.337784,7714
33.647465,-84.336297,7715
33.648208,-84.330239,7716
33.639144,-84.321255,7717
33.636675,-84.31936,7718
33.633768,-84.317223,7719
33.629372,-84.313718,7720
33.624331,-84.310853,7721
33.619665,-84.308859,7722
33.615647,-84.306937,7723
33.613864,-84.306017,7724
33.605458,-84.301579,7725
33.601581,-84.299389,7726
33.597847,-84.297296,7727
33.592089,-84.294401,7728
33.591553,-84.296897,7729
33.59149,-84.298025,7730
33.592215,-84.294282,7731
33.597802,-84.297112,7732
33.600452,-84.298608,7733
33.605388,-84.301275,7734
33.612744,-84.305192,7735
33.61605,-84.307045,7736
33.619873,-84.308836,7737
33.624117,-84.31056,7738
33.629435,-84.313501,7739
33.633167,-84.316355,7740
33.637761,-84.319741,7741
33.640385,-84.321918,7742
33.644287,-84.32519,7743
33.648504,-84.331129,7744
33.648136,-84.335613,7745
33.646406,-84.337655,7746
33.645298,-84.340064,7747
33.570783,-84.310247,7748
33.644626,-84.344254,7749
33.642709,-84.348498,7750
33.642028,-84.351744,7751
33.640012,-84.359385,7752
33.639925,-84.362222,7753
33.639024,-84.368688,7754
33.638889,-84.370859,7755
33.63989,-84.373834,7756
33.641126,-84.38786,7757
33.650713,-84.392653,7758
33.649594,-84.392036,7759
33.640317,-84.386771,7760
33.583478,-84.419294,7761
33.582866,-84.418815,7762
33.555896,-84.415401,7763
33.555726,-84.415346,7764
33.639725,-84.37362,7765
33.638969,-84.371402,7766
33.639051,-84.368373,7767
33.639844,-84.36165,7768
33.640057,-84.358995,7769
33.640684,-84.355814,7770
33.640793,-84.354127,7771
33.571302,-84.346069,7772
33.571321,-84.341221,7773
33.571393,-84.338813,7774
33.570086,-84.332663,7775
33.581556,-84.540139,7776
33.567696,-84.329214,7777
34.073572,-84.291662,7778
33.564992,-84.326514,7779
33.563542,-84.325136,7780
33.562199,-84.320733,7781
33.561554,-84.317621,7782
33.592548,-84.302111,7783
33.587355,-84.302138,7784
33.584866,-84.302432,7785
33.582413,-84.303279,7786
33.579844,-84.303583,7787
33.577059,-84.303215,7788
33.57397,-84.304799,7789
33.572914,-84.306709,7790
33.571331,-84.309528,7791
33.572968,-84.306416,7792
33.574973,-84.303649,7793
33.576952,-84.303085,7794
33.578877,-84.303507,7795
33.582082,-84.303289,7796
33.584687,-84.302399,7797
33.586862,-84.302073,7798
33.593112,-84.301898,7799
33.663964,-84.306497,7800
33.670749,-84.308065,7801
33.674455,-84.308325,7802
33.677015,-84.307542,7803
33.679056,-84.307694,7804
33.681509,-84.308638,7805
33.682174,-84.309071,7806
33.678671,-84.307726,7807
33.676827,-84.30777,7808
33.673927,-84.308737,7809
33.670614,-84.308206,7810
33.663578,-84.30659,7811
33.660847,-84.303137,7812
33.56141,-84.31645,7813
33.562037,-84.319497,7814
33.562557,-84.323564,7815
33.565341,-84.326459,7816
33.567374,-84.328401,7817
33.570319,-84.332566,7818
33.571491,-84.339236,7819
33.571392,-84.344073,7820
33.571436,-84.34711,7821
33.730109,-84.368685,7822
33.730216,-84.369032,7823
33.730361,-84.365479,7824
33.730433,-84.365544,7825
33.718722,-84.334971,7826
33.718722,-84.330852,7827
33.718606,-84.330287,7828
33.703698,-84.355752,7829
33.702866,-84.352558,7830
33.7007,-84.350645,7831
33.691595,-84.356812,7832
33.690709,-84.355128,7833
33.69122,-84.350892,7834
33.537162,-84.377597,7835
33.690075,-84.349229,7836
