stop_name,stop_lat,stop_lon,stop_id
GLENWOOD AVE SE@FLAT SHOALS AVE SE,33.740168,-84.34531,378
GLENWOOD AVE@MCWILLIAMS AVE,33.740062,-84.336017,379
EVA DAVIS WAY @ LAKESIDE VILLAGE DR SE,33.743794,-84.314723,380
EVA DAVIS WAY @ HILLSIDE VILLAGE DR,33.741028,-84.314363,381
HOSEA WILLIAMS DR @ WHITEFOORD AVE,33.753368,-84.3411,382
MEMORIAL DR @ E LAKE TER,33.74749,-84.313846,383
GLENWOOD AVE SE @ BERNICE ST SE,33.740259,-84.317984,384
EVA DAVIS WAY @ MEMORIAL DR SE,33.746447,-84.314677,385
MCAFEE RD @ MARION CIR,33.731761,-84.293775,386
MCAFEE RD @ STANTON ST,33.73183,-84.292727,387
MCAFEE RD @ HOOPER ST,33.731741,-84.291467,388
MCAFEE RD @ NORMAL ST,33.731731,-84.290326,389
MCAFEE RD @ WINDYHILL RD,33.73168,-84.28543,390
MCAFEE RD @ CANDLER RD,33.731685,-84.28347,391
MCAFEE RD @ WILLA DR,33.731623,-84.280553,392
MCAFEE RD @ DON JUAN LN,33.731706,-84.279162,393
MCAFEE RD @ WILLA WAY,33.731719,-84.277023,394
MCAFEE RD @ DANIEL AVE,33.73226,-84.299204,395
MCAFEE RD @ PARKER AVE,33.732281,-84.300411,396
MCAFEE RD @ MCAFEE PL,33.73222,-84.30187,397
MCAFEE RD @ STARMOUNT,33.732159,-84.303864,398
MCAFEE RD @ DELPHINE DR,33.73213,-84.305758,399
MCAFEE RD @ 2ND AVE,33.732283,-84.309289,400
MCAFEE RD @ WILLA WAY,33.73193,-84.27696,401
MCAFEE RD @ DON JUAN LN,33.73198,-84.27888,402
MCAFEE RD@WILLA DR,33.73201,-84.28008,403
MCAFEE RD @ CANDLER RD,33.731882,-84.283142,404
MCAFEE RD @ NORMAL ST,33.73209,-84.28991,405
MCAFEE RD @ HOOPER ST,33.732145,-84.291051,406
MCAFEE RD @ STANTON ST,33.73219,-84.29237,407
MCAFEE RD @ MARION CIR,33.73202,-84.293836,408
MCAFEE RD @ W LAKESIDE DR,33.73202,-84.296216,409
MCAFEE RD @ QUILLIAN AVE,33.732244,-84.298234,410
MCAFEE RD @ 2ND AVE,33.731966,-84.309174,411
MCAFEE RD @ DELPHINE WAY,33.731895,-84.305046,412
MCAFEE RD @ GARDEN CIR,33.731964,-84.303442,413
MCAFEE RD @ MCAFEE PL,33.732022,-84.302226,414
MCAFEE RD @ PARKER AVE,33.731905,-84.300515,415
MCAFEE RD @ DANIEL AVE,33.73185,-84.29961,416
MCAFEE RD @ QUILLIAN AVE,33.731858,-84.298169,417
MCAFEE RD @ KEHELEY DR,33.731803,-84.296169,418
CANDLER RD@TUPELO ST SE,33.748785,-84.292383,419
CANDLER RD @ MEMORIAL DR SE,33.747263,-84.292145,420
CANDLER RD@ALSTON DR SE,33.744775,-84.291048,421
CANDLER RD@WHITE OAK DR,33.743214,-84.290451,422
CANDLER RD@DAWES AVE,33.742168,-84.289925,423
CANDLER RD @ SALMON AVE SE,33.740809,-84.289137,424
CANDLER RD @ GLENWOOD RD,33.739045,-84.288318,425
CANDLER RD @ HILLSIDE AVE,33.737281,-84.287323,426
CANDLER RD @ NORTHVIEW AVE,33.734537,-84.285588,427
CANDLER RD @ MELLVILLE AVE,33.73319,-84.284478,428
CANDLER RD @ MCAFEE RD,33.731891,-84.283359,429
CANDLER RD @ TILSON RD,33.729867,-84.281719,430
CANDLER RD @ RALEIGH RUCKER WAY,33.727405,-84.279992,431
CANDLER RD @ TILSON RD,33.729975,-84.28161,432
CANDLER RD@MCAFEE RD,33.732321,-84.283587,433
CANDLER RD@MELLVILLE AVE,33.733655,-84.284695,434
CANDLER RD @ NORTHVIEW AVE,33.734444,-84.285278,435
CANDLER RD@HILLSIDE AVE,33.736988,-84.286934,436
CANDLER RD @ GLENWOOD RD,33.739457,-84.2883,437
CANDLER RD@EASTWOOD DR,33.740746,-84.288995,438
CANDLER RD@AMELIA AVE,33.741758,-84.289473,439
CANDLER RD@WHITE OAK DR,33.742948,-84.290027,440
CANDLER RD@ALSTON DR,33.74464,-84.290885,441
CANDLER RD @ 240,33.745876,-84.291403,442
CANDLER RD @ TUPELO ST,33.748078,-84.292166,443
CANDLER RD @ CHEVELLE LN NE,33.751533,-84.292219,444
CANDLER RD @ CANDLER PKY,33.72856,-84.280709,445
CANDLER RD @ OAKLAND TER,33.727925,-84.280155,446
HOSEA L WILLIAMS DR @ 1ST AVE,33.751098,-84.3112,447
MEMORIAL DR SE @ 2ND AVE SE,33.747231,-84.30894,448
MEMORIAL DR SE@COTTAGE GROVE AVE SE,33.746964,-84.306557,449
MEMORIAL DR SE@CARTER AVE SE,33.746979,-84.305481,450
MEMORIAL DR SE@GREEN AVE SE,33.747149,-84.301461,451
MEMORIAL DR SE@DANIEL AVE SE,33.747131,-84.299276,452
MEMORIAL DR SE@DANIEL AVE SE,33.747104,-84.298385,453
MEMORIAL DR SE@SPENCE AVE SE,33.747076,-84.296265,454
MEMORIAL DR SE@OAKRIDGE AVE SE,33.74695,-84.294323,455
MEMORIAL DR SE @ CANDLER RD SE,33.747039,-84.291395,456
MEMORIAL DR@RICHARD ALLEN DR,33.74703,-84.289123,457
MEMORIAL DR@VENICE DR,33.747136,-84.28609,458
MEMORIAL DR@DELANO DR,33.74747,-84.283107,459
MEMORIAL DR@LINE ST,33.748163,-84.280274,460
GLENWOOD AVE SE @ 2ND AVE SE,33.740008,-84.309756,461
GLENWOOD AVE SE@2ND AVE SE,33.74007,-84.309637,462
GLENWOOD AVE SE@SUMMIT DR,33.739998,-84.306495,463
GLENWOOD AVE SE@SUMMIT DR,33.739906,-84.306665,464
GLENWOOD AVE SE@CARTER AVE SE,33.73989,-84.304919,465
GLENWOOD AVE SE@CARTER AVE SE,33.740093,-84.305435,466
GLENWOOD AVE SE@PARKER AVE,33.739791,-84.300463,467
GLENWOOD AVE SE@DANIEL AVE,33.739755,-84.299517,468
GLENWOOD AVE SE@DANIEL AVE,33.739902,-84.299225,469
GLENWOOD AVE SE @ QUILLIAN AVE,33.73971,-84.29717,470
GLENWOOD AVE SE@QUILLIAN AVE,33.739845,-84.297623,471
GLENWOOD AVE SE@ALLENDALE DR SE,33.739289,-84.294985,472
GLENWOOD AVE SE@ALLENDALE DR SE,33.739426,-84.295128,473
GLENWOOD AVE SE@ASHBURTON AVE,33.739011,-84.293877,474
GLENWOOD AVE SE@ASHBURTON AVE,33.739073,-84.293811,475
GLENWOOD AVE SE@HOOPER ST SE,33.738929,-84.291083,476
GLENWOOD AVE SE @ HOOPER ST SE,33.738853,-84.291556,477
GLENWOOD RD@MORGAN PL SE,33.738875,-84.289475,478
GLENWOOD RD @ MORGAN PL SE,33.738729,-84.288792,479
GLENWOOD RD @ CANDLER RD,33.738666,-84.287145,480
GLENWOOD RD @ OLD HICKORY ST,33.738573,-84.283673,481
GLENWOOD RD @ LINE ST,33.738463,-84.280025,482
GLENWOOD RD @ THOMAS ST,33.738525,-84.277359,483
GLENWOOD RD @ LINE ST,33.738622,-84.280731,484
GLENWOOD RD @ OLD HICKORY ST,33.738699,-84.283234,485
GLENWOOD RD @ CANDLER RD,33.738859,-84.287846,486
E LAKE DR @ W PHARR RD,33.754845,-84.301489,487
E LAKE DR NE@KNOX ST NE,33.75264,-84.301842,488
E LAKE DR SE@HOSEA L WILLIAMS DR,33.751365,-84.301481,489
HOSEA L WILLIAMS DR @ DANIEL AVE SE,33.751302,-84.298579,490
HOSEA L WILLIAMS DR @ SPENCE AVE SE,33.751382,-84.296155,491
HOSEA L WILLIAMS DR @ CANDLER RD,33.751533,-84.292339,492
FAIRLEE DR@MELANIE CT,33.747026,-84.277763,493
LINE ST @ LINE CIR,33.745533,-84.280052,494
WHITE OAK DR @ LINE ST,33.742936,-84.279625,495
WHITE OAK DR @ THOMAS ST,33.743061,-84.277115,496
HOSEA L WILLIAMS DR @ SPENCE AVE,33.751534,-84.296013,497
HOSEA L WILLIAMS DR @ DANIEL AVE,33.751454,-84.298427,498
HOSEA L WILLIAMS DR @  E LAKE DR,33.751377,-84.301259,499
E LAKE DR@KNOX ST,33.752258,-84.301216,500
E LAKE DR @ W PHARR RD,33.754598,-84.301384,501
2ND AVE @ NORTHERN ST,33.752022,-84.309883,502
2ND AVE @ HOSEA L WILLIAMS DR,33.750785,-84.309798,503
2ND AVE SE @ COTTAGE GROVE AVE,33.749478,-84.309809,504
2ND AVE SE @ MEMORIAL DR SE,33.747347,-84.309787,505
2ND AVE @ SWAZEY DR,33.738987,-84.309853,506
2ND AVE @ 1900,33.736534,-84.309692,507
2ND AVE @ KHALIL DR,33.734315,-84.309812,508
2ND AVE @ LILAC LN,33.731531,-84.309649,509
TILSON RD @ CANDLER RD,33.72951,-84.281828,510
TILSON RD @ CANDLER RD,33.729492,-84.281513,511
TILSON RD @ WINDYHILL RD,33.729144,-84.285817,512
TILSON RD @ 2580,33.727624,-84.290393,513
2ND AVE @ CAMELLIA DR,33.728568,-84.308802,514
2ND AVE @ MCAFEE RD,33.731987,-84.309595,515
2ND AVE @ COGAR DR,33.734383,-84.309448,516
2ND AVE @ 1900,33.736485,-84.309433,517
2ND AVE @ SWAZEY DR,33.738924,-84.30968,518
2ND AVE SE @ ALSTON DR SE,33.745029,-84.309525,519
2ND AVE SE @ 90,33.749272,-84.309689,520
2ND AVE @ NORTHERN ST,33.752098,-84.309547,521
HOSEA L WILLIAMS DR NE @ 1ST AVE SE,33.751009,-84.311298,522
CANDLER ST@CANDLER DR,33.755059,-84.291718,523
S CANDLER ST @ OVERLOOK BLUFF,33.756223,-84.291402,524
CANDLER ST @ E PHARR RD,33.753878,-84.291914,525
S CANDLER ST @ CANDLER DR,33.754496,-84.291707,526
S CANDLER ST @ E PHARR RD,33.753296,-84.291936,527
CANDLER RD @ HOSEA L WILLIAMS DR,33.751678,-84.292442,528
2ND AVE @ GORDON ST,33.753857,-84.309601,529
2ND AVE @ 351,33.754852,-84.310555,530
2ND AVE @ OAKVIEW RD,33.754223,-84.310173,531
MEMORIAL DR@CARTER AVE,33.747239,-84.30507,532
MEMORIAL DR@LAKE DR SE,33.747158,-84.302678,533
MEMORIAL DR@LAKE DR SE,33.747221,-84.302624,534
MEMORIAL DR SE@DANIEL AVE,33.74736,-84.2995,535
MEMORIAL DR SE@DANIEL AVE,33.747318,-84.298141,536
MEMORIAL DR SE@SPENCE AVE,33.747322,-84.295959,537
MEMORIAL DR SE@OAKRIDGE AVE SE,33.747284,-84.293877,538
MEMORIAL DR SE @ 1ST AVE,33.747339,-84.311157,539
MEMORIAL DR SE @ 1ST AVE,33.747278,-84.311029,540
MEMORIAL DR SE@SECOND AVE,33.747312,-84.30969,541
MEMORIAL DR SE @ CANDLER RD SE,33.747111,-84.291634,542
MEMORIAL DR SE@ELLINGTON ST,33.747246,-84.289169,543
MEMORIAL DR SE@DELANO DR,33.747502,-84.283644,544
MEMORIAL DR SE @ WOODFERN DR,33.7482,-84.280771,545
GLENWOOD AVE SE@PARKER AVE,33.739902,-84.300262,546
MCAFEE RD@WINDYHILL RD,33.732083,-84.285337,547
FAIRLEE DR@CONWAY RD,33.747036,-84.279156,548
2ND AVE @ CAMELLIA DR,33.728789,-84.309067,549
TILSON RD @ WINDYHILL RD,33.729037,-84.285643,550
TILSON RD @ 2580,33.727722,-84.290186,551
2ND AVE @ DANCING FOX RD,33.73794,-84.309724,552
2ND AVE @ DANCING FOX RD,33.73794,-84.309637,553
GLENWOOD AVE @ FAYETTEVILLE RD,33.739926,-84.311403,554
SHAMROCK DR @ SANDUSKY DR,33.730348,-84.257353,555
MCAFEE RD @ DELLWOOD PL,33.731558,-84.275036,556
MCAFEE RD @ HOLLY HILL DR,33.73156,-84.273773,557
MCAFEE RD @ SEAVEY DR,33.731502,-84.272592,558
GLENDALE DR @ 2106,33.72848,-84.26318,559
MCAFEE RD @ LAUREL LN,33.731487,-84.260742,560
MCAFEE RD @ BANDERA DR,33.73138,-84.25925,561
MCAFEE RD @ LONG DR,33.73175,-84.272079,562
MCAFEE RD @ DELLWOOD PL,33.73193,-84.27469,563
MCAFEE RD @ HOLLY HILL DR,33.731781,-84.273499,564
MEMORIAL DR@CARTER RD,33.74974,-84.276257,565
MEMORIAL DR@RUPERT RD,33.750515,-84.274761,566
PEACHCREST RD @ GLENN RD,33.755237,-84.250775,567
PEACHCREST RD @ GLENN RD,33.755192,-84.250631,568
PEACHCREST RD @ ORCHARD CIR,33.753357,-84.24994,569
PEACHCREST RD @ MARYVALE DR,33.752136,-84.249557,570
PEACHCREST RD @ MARYVALE DR,33.751777,-84.249664,571
PEACHCREST RD @ MAPLEHURST DR,33.750789,-84.249617,572
PEACHCREST RD @ MAPLEHURST DR,33.750689,-84.24953,573
PEACHCREST RD @ JACKSON DR,33.749608,-84.250114,574
PEACHCREST RD @ JACKSON DR,33.749455,-84.250107,575
PEACHCREST RD @ PINEHILL DR,33.748479,-84.250945,576
PEACHCREST RD @ PINEHILL DR,33.748207,-84.2509,577
PEACHCREST RD @ LONGLEAF DR,33.747323,-84.251742,578
PEACHCREST RD @ WILD FLOWER CV,33.746154,-84.252348,579
PEACHCREST RD @ WILD FLOWER CV,33.74573,-84.25242,580
PEACHCREST RD @ COLUMBIA TRCE,33.744122,-84.253112,581
PEACHCREST RD @ PHILLIP CIR,33.743005,-84.253142,582
PEACHCREST RD @ MISTY VALLEY RD,33.741882,-84.253098,583
PEACHCREST RD @ PHILLIP CIR,33.7431,-84.253242,584
COLUMBIA DR @ PEACHCREST RD,33.740644,-84.253165,585
COLUMBIA DR@PEACHCREST RD,33.741248,-84.253681,586
COLUMBIA DR @ 1757,33.73935,-84.252784,587
COLUMBIA DR @ GLENWOOD RD,33.738763,-84.25229,588
COLUMBIA DR @ GLENWOOD RD,33.737759,-84.251905,589
COLUMBIA DR @ GLENWOOD RD,33.736987,-84.252054,590
COLUMBIA DR @ SPRING LAKE DR,33.73506,-84.252141,591
COLUMBIA DR @ ELGIN DR,33.736199,-84.25184,592
COLUMBIA DR @ SPRING LAKE DR,33.734586,-84.251981,593
COLUMBIA DR @ SNAPFINGER RD,33.73299,-84.25197,594
COLUMBIA DR @ WICKHAM DR,33.731838,-84.251984,595
COLUMBIA DR@HOMERA PL,33.73093,-84.25201,596
COLUMBIA DR@HYLAND DR,33.729897,-84.252029,597
COLUMBIA DR@IRISH LN,33.728802,-84.251961,598
COLUMBIA DR@IRISH LN,33.727501,-84.252022,599
COLUMBIA DR@IRISH LN,33.727123,-84.251495,600
GLENWOOD RD @ THOMAS ST,33.738363,-84.276521,601
GLENWOOD RD @ WELIKA DR,33.738301,-84.274367,602
GLENWOOD RD @ MEADOW LN,33.738214,-84.270291,603
GLENWOOD RD @ HILLSDALE DR,33.738131,-84.267423,604
GLENWOOD RD @ GLENDALE DR,33.738052,-84.263634,605
GLENWOOD RD @ SHAMROCK DR,33.73795,-84.25864,606
GLENWOOD RD@GLENVALE PL,33.738001,-84.256759,607
GLENWOOD RD@COLUMBIA PL,33.737974,-84.255444,608
GLENWOOD RD @ S COLUMBIA PL,33.737955,-84.254542,609
GLENWOOD RD @ COLUMBIA DR,33.737861,-84.252192,610
GLENWOOD RD @ 4115,33.737876,-84.24996,611
GLENWOOD RD @ GLENMAR DR,33.73768,-84.244053,612
GLENWOOD RD @ MISTY VALLEY RD,33.737878,-84.246042,613
GLENWOOD RD @ 4100,33.737907,-84.249162,614
GLENWOOD RD @ COLUMBIA DR,33.737962,-84.251748,615
GLENWOOD RD @ S COLUMBIA PL,33.738057,-84.254407,616
GLENWOOD RD @ GLENVALE PL,33.738103,-84.256977,617
GLENWOOD RD @ DERRILL DR,33.738125,-84.258912,618
GLENWOOD RD @ PARKHILL DR,33.738151,-84.261297,619
GLENWOOD RD @ GLENDALE DR,33.738148,-84.263324,620
GLENWOOD RD @ SANTA CRUZ DR,33.738262,-84.267272,621
GLENWOOD RD @ MEADOW LN,33.738338,-84.270233,622
GLENWOOD RD @ WELIKA DR,33.73842,-84.273706,623
FAIRLEE DR@CARTER RD,33.746998,-84.276187,624
BELVEDERE LN @ RUPERT RD,33.750282,-84.273533,625
SAN GABRIEL AVE @ SAN JUAN DR,33.745294,-84.268514,626
S COLUMBIA DR @ MIDWAY RD,33.755474,-84.26947,627
COLUMBIA DR @ MEMORIAL DR,33.754918,-84.2681,628
COLUMBIA DR @ MEMORIAL DR,33.754844,-84.267659,629
COLUMBIA DR @ COLUMBIA VILLAGE CTR,33.753674,-84.266411,630
COLUMBIA DR @ HAMILTON RD,33.752003,-84.265274,631
COLUMBIA DR@ROBIN RD,33.749845,-84.263746,632
COLUMBIA DR@CANARY CT,33.748276,-84.262288,633
COLUMBIA DR @ BOBOLINK DR,33.747269,-84.261893,634
COLUMBIA DR@SANTA MONICA DR,33.744949,-84.260264,635
COLUMBIA DR@COLUMBIA CIR,33.743712,-84.257878,636
COLUMBIA DR@MCKENZIE DR,33.743394,-84.257362,637
COLUMBIA DR@COLUMBIA PL,33.742423,-84.255372,638
COLUMBIA DR@PEACHCREST RD,33.741489,-84.253653,639
SNAPFINGER RD @ COLUMBIA DR,33.733182,-84.251112,640
SNAPFINGER RD @ HYLAND DR,33.733011,-84.249177,641
SNAPFINGER RD @ LA MESA LN,33.732462,-84.246191,642
SNAPFINGER RD @ GLENMAR DR,33.732027,-84.243938,643
COLUMBIA DR @ COLUMBIA VILLAGE CTR,33.753697,-84.266636,644
COLUMBIA DR@HAMILTON RD,33.751943,-84.265489,645
COLUMBIA DR@BELVEDERE LN,33.750336,-84.264425,646
COLUMBIA DR@CANARY CT,33.748561,-84.262963,647
COLUMBIA DR@SANTA MONICA DR,33.744815,-84.260384,648
COLUMBIA DR@DERRILL DR,33.743622,-84.25872,649
COLUMBIA DR @ S COLUMBIA PL,33.741922,-84.255004,650
SNAPFINGER RD @ COLUMBIA DR,33.733126,-84.251512,651
SNAPFINGER RD @ HYLAND DR,33.732946,-84.24923,652
SNAPFINGER RD @ WILLAMETTE WAY,33.732319,-84.245946,653
SNAPFINGER RD @ GLENMAR DR,33.731987,-84.244266,654
MEMORIAL DR @ COLUMBIA DR,33.755371,-84.267212,655
MEMORIAL DR @ 3480,33.753217,-84.270606,656
CAPISTRANA PL @ WHITE OAK DR,33.742466,-84.269147,657
MEMORIAL DR@CARTER RD,33.749923,-84.276418,658
MEMORIAL DR@RUPERT RD,33.750649,-84.274663,659
MEMORIAL DR @ BELVEDERE PLAZA,33.752461,-84.271386,660
PEACHCREST RD @ LONGLEAF DR,33.7472,-84.251617,661
COLUMBIA DR@MCKENZIE DR,33.742982,-84.257523,662
COLUMBIA DR @ SNAPFINGER RD,33.733428,-84.25229,663
COLUMBIA DR@HYLAND DR,33.730118,-84.252287,664
MCAFEE RD @ SHAMROCK DR,33.731485,-84.257417,665
MCAFEE RD @ ROSEWOOD RD,33.731399,-84.262407,666
GLENWOOD RD @ FARRIS DR,33.738042,-84.261669,667
COLUMBIA DR@BOBOLINK DR,33.747523,-84.26234,668
PEACHCREST RD @ ORCHARD CIR,33.75393,-84.250222,669
PEACHCREST RD @ MISTY VALLEY RD,33.741948,-84.253268,670
COLUMBIA DR @ MCAFEE RD,33.731862,-84.252241,671
MEMORIAL DR @ COLUMBIA DR,33.754236,-84.268627,672
SNAPFINGER RD @ DR CRAWFORD LEWIS DR,33.732732,-84.24776,673
SNAPFINGER RD @ DR CRAWFORD LEWIS DR,33.732745,-84.247276,674
GLENWOOD RD @ HOLLYHOCK TER,33.737598,-84.241977,675
GLENWOOD RD @ 4371,33.73735,-84.238861,676
GLENWOOD RD @ HIGH COURT PL,33.73737,-84.236163,677
GLENWOOD RD @ AUSTIN DR,33.737227,-84.233662,678
GLENWOOD RD@GLEN ACRES CT,33.737149,-84.229359,679
GLENWOOD RD @ GLENFAIR RD,33.737069,-84.229272,680
GLENWOOD RD@ARTHURS CT,33.737041,-84.227794,681
GLENWOOD RD@MEADOWGLADES DR,33.737112,-84.227946,682
GLENWOOD RD@ATHERTON DR,33.736929,-84.224237,683
GLENWOOD RD@ATHERTON DR,33.736997,-84.223919,684
GLENWOOD RD@LINDSEY DR,33.736821,-84.222632,685
GLENWOOD RD@LEE ST,33.736947,-84.222925,686
GLENWOOD RD@SELWYN DR,33.73678,-84.218504,687
GLENWOOD RD @ AUSTIN DR,33.737424,-84.233971,688
GLENWOOD RD @ IRIS LN,33.737477,-84.236663,689
GLENWOOD RD @ HOLLYHOCK TER,33.737678,-84.241923,690
COVINGTON HWY@REDWING CIR,33.755928,-84.237669,691
COVINGTON HWY @ 4319,33.749544,-84.226594,692
COVINGTON HWY@4360,33.749347,-84.226116,693
COVINGTON HWY @ S INDIAN CREEK DR,33.747195,-84.222433,694
COVINGTON HWY @ S INDIAN CREEK DR,33.747195,-84.222292,695
COVINGTON HWY@4523,33.745994,-84.220369,696
COVINGTON HWY@4537,33.745851,-84.220033,697
COVINGTON HWY @ BELVEDERE SQ,33.744507,-84.219045,698
COVINGTON HWY @ MERCER RD,33.744041,-84.218763,699
COVINGTON HWY @ WELBRON DR,33.741517,-84.218256,700
COVINGTON HWY@WELBRON DR,33.74098,-84.218246,701
COVINGTON HWY @ GLENWOOD RD,33.737076,-84.217106,702
COVINGTON HWY @ GLENWOOD RD,33.736703,-84.216555,703
COVINGTON HWY@HANES DR,33.735203,-84.21508,704
COVINGTON HWY @ WESLEY CHAPEL RD,33.73495,-84.214382,705
SNAPFINGER RD @ CHESTNUT HILL CIR,33.73146,-84.241496,706
SNAPFINGER RD@GLEN MORA DR,33.729611,-84.238671,707
SNAPFINGER RD @ CHERRYBROOK DR,33.728578,-84.237278,708
SNAPFINGER RD @ CHESTNUT HILL CIR (W),33.731415,-84.241641,709
SNAPFINGER RD @ CHESTNUT HILL CIR (E),33.729323,-84.238426,710
SNAPFINGER RD @ ROLLINGVIEW DR,33.728575,-84.237443,711
WESLEY CHAPEL RD @ WESJAY LN,33.727243,-84.213939,712
WESLEY CHAPEL RD @ JOHN WESLEY DR,33.729458,-84.213889,713
WESLEY CHAPEL RD @ GREGORY RD,33.731383,-84.213806,714
WESLEY CHAPEL RD @ COVINGTON HWY,33.733876,-84.213949,715
WESLEY CHAPEL RD@LINDSEY DR,33.731819,-84.214081,716
WESLEY CHAPEL RD@MAPLEWOOD DR,33.729454,-84.214088,717
WESLEY CHAPEL RD@NEWGATE DR,33.727219,-84.214203,718
COVINGTON HWY @ 4407,33.748204,-84.224241,719
COVINGTON HWY@4414,33.748164,-84.224008,720
COVINGTON HWY @ MARGARETTE DR,33.751247,-84.229396,721
COVINGTON HWY @ MARGARETTE DR,33.751041,-84.229277,722
COVINGTON HWY @ 4770,33.738222,-84.217521,723
WESLEY CHAPEL RD @ BRENDA DR,33.732973,-84.213801,724
COVINGTON HWY@LAMAR ST,33.739878,-84.217954,725
GLENWOOD RD @ 4371,33.737632,-84.240021,726
GLENWOOD RD@LEDO AVE,33.73691,-84.221708,727
COVINGTON HWY @ LENOX AVE,33.732311,-84.19868,728
S HAIRSTON RD @ MANLY CT,33.74513,-84.19593,729
S HAIRSTON RD @ MANLY CT,33.745137,-84.196206,730
COVINGTON HWY @ S HAIRSTON RD,33.730289,-84.193184,731
COVINGTON HWY@HIDDEN CREEK DR,33.727574,-84.188063,732
COVINGTON HWY @ HIDDEN CHASE,33.728367,-84.188797,733
COVINGTON HWY @ YOUNG RD,33.727535,-84.185867,734
S HAIRSTON RD @ TREEHILLS PKWY,33.752618,-84.196884,735
S HAIRSTON RD @ COVINGTON HWY,33.731637,-84.194122,736
S HAIRSTON RD @ BISHOP MING BLVD,33.73758,-84.194371,737
S HAIRSTON RD @ WOODWAY DR,33.737607,-84.19411,738
S HAIRSTON RD @ MERCER RD,33.753111,-84.197321,739
S HAIRSTON RD @ 1365,33.754574,-84.197426,740
S HAIRSTON RD @ COVINGTON HWY,33.731333,-84.19449,741
S HAIRSTON RD @ BIG VALLEY RD,33.741003,-84.195957,742
S HAIRSTON RD @ BIG VALLEY RD,33.74068,-84.195397,743
S HAIRSTON RD @ BIRCH RIDGE TRL,33.747812,-84.196857,744
S HAIRSTON RD @ BIRCH RIDGE TRL,33.748039,-84.197165,745
COVINGTON HWY @ S HAIRSTON RD,33.731254,-84.193909,746
COVINGTON HWY @ 5181,33.732685,-84.203704,747
S STONE MOUNTAIN LITHONIA RD @ SHADOW ROCK DR,33.74622,-84.138809,748
S STONE MOUNTAIN LITHONIA RD @ WELLBORN RD,33.746738,-84.140968,749
REDAN RD @ DUREN FARMS DR,33.747307,-84.14546,750
REDAN RD@YOUNG RD,33.749,-84.14908,751
REDAN RD@BENTLEY WOODS LN,33.750845,-84.152681,752
REDAN RD@BENTLEY WOODS TRL,33.751817,-84.154796,753
REDAN RD@SORENSON DR,33.754765,-84.161644,754
REDAN RD@REDAN CIR,33.754824,-84.162141,755
REDAN RD @ BENTLEY WOODS TRL,33.75161,-84.154608,756
REDAN RD@BENTLEY WOODS LANE,33.750773,-84.152907,757
REDAN RD @ YOUNG RD,33.74862,-84.14877,758
REDAN RD@DURAN FARMS DR,33.747461,-84.146307,759
S STONE MOUNTAIN LITHONIA RD @ WELLBORN RD,33.746365,-84.140976,760
S STONE MOUNTAIN LITHONIA RD @ SHADOW ROC,33.745785,-84.138863,761
REDAN RD @ PANOLA RD,33.755939,-84.165552,762
REDAN RD @ PANOLA RD,33.755692,-84.164459,763
REDAN RD@REDAN CIR,33.75214,-84.155817,764
REDAN RD@REDAN CIR,33.752553,-84.156464,765
ARTS CENTER STATION,33.789669,-84.387414,766
S STONE MOUNTAIN LITHONIA RD @ LITHONIA INDUSTRIAL BLVD,33.735554,-84.115818,767
S STONE MOUNTAIN LITHONIA RD @ 2222,33.742556,-84.124851,768
S STONE MOUNTAIN LITHONIA RD @ S DESHON RD,33.744949,-84.133041,769
S STONE MOUNTAIN LITHONIA RD @ RICE RD,33.745065,-84.136932,770
S STONE MOUNTAIN LITHONIA RD @ RICE RD,33.744774,-84.137138,771
S STONE MOUNTAIN LITHONIA RD @ 2222,33.742036,-84.124059,772
S STONE MOUNTAIN LITHONIA RD @ 2277,33.74107,-84.12258,773
S STONE MOUNTAIN LITHONIA RD @ 2399,33.736045,-84.116627,774
S STONE MOUNTAIN LITHONIA RD @ 2399,33.736365,-84.116209,775
S STONE MOUNTAIN LITHONIA RD @ LITHONIA INDUSTRIAL BLVD,33.734294,-84.114876,776
S STONE MOUNTAIN LITHONIA RD @ S DESHON RD,33.744682,-84.13213,777
S STONE MOUNTAIN LITHONIA RD @ REDAN EAST,33.74435,-84.12955,778
S STONE MOUNTAIN LITHONIA RD @ REDAN EAST,33.744402,-84.128603,779
S STONE MOUNTAIN LITHONIA RD @ 2270,33.741267,-84.122427,780
AIRPORT STATION,33.640294,-84.446197,781
ARTS CENTER STATION,33.788828,-84.387272,782
OAK ST SW @ JOSEPH E LOWERY BLVD,33.740652,-84.417712,783
OGLETHORPE AVE SW@GORDON PL SW,33.735853,-84.419238,784
OGLETHORPE AVE SW@PEEPLES ST SW,33.735852,-84.420325,785
OGLETHORPE AVE SW@LAWTON ST SW,33.735836,-84.423225,786
LAWTON ST SW@MATHEWS ST SW,33.734668,-84.4234,787
LAWTON ST SW@DONNELLY AVE SW,33.73208,-84.424516,788
DONNELLY AVE SW@OAKLAND DR SW,33.733018,-84.42681,789
DONNELLY AVE SW @ BERNICE ST SW,33.736468,-84.432456,790
DONNELLY AVE SW @ ALLEGHENY ST SW,33.73502,-84.430084,791
DONNELLY AVE@BERNICE ST,33.736541,-84.432875,792
DONNELLY AVE SW @ ALLEGHENY ST SW,33.734823,-84.429954,793
DONNELLY AVE SW @ BEECHER ST SW,33.733259,-84.427354,794
